post_id	text	date
21	Фоткаемся ))))💃🏾💃🏾💃🏾 сегодня насыщенный день с моей Королевой ))) 😍😍😍	2016-04-11 20:08:55
22	Мои детюльки ❤️❤️❤️❤️	2016-04-08 17:52:16
23	Добро пожаловать к нашей любимой Яне чернышовой !!! Очень большой выбор шикарных нарядов !!!❤️💃🏾	2016-04-05 19:54:33
24	😍😍😍💃🏾💃🏾💃🏾💃🏾	2016-03-29 13:28:08
25	🙈😜	2016-03-25 12:29:00
26	Киса в гости к бабушке собирается ❤️	2016-03-23 19:30:30
27	Моя маленькая модница ❤️❤️❤️	2016-03-11 09:06:47
28	Ребят !! До меня дошла такая информация что я якобы сижу на сайте знакомств, прошу деньги , общаюсь и тд.. Не видитесь на эту херню пожалуйста !!! Я не знакомлюсь , я не встречаюсь ни с кем .. И тд... Я замужем , у меня есть ребёнок , и есть друзья.. Мне есть с кем общаться!! А тот кто создал мою фейк страницу пожалуйста ударьтесь головой об стену !! Выложи свои фотки тупая овца !! Иначе я тебя найду падла и будет тебе очень не хорошо !!!!	2016-03-09 20:20:51
29	😎работа кипит)))	2016-03-03 15:45:47
30	Новое поступление у нашей любимой Яночки!!!! Море красивых платьев, джинс, спорт костюмов и тд💃🏾👼🏼👍🏽👍🏽	2016-02-07 17:51:41
31	😂😂😂😂	2016-01-31 15:06:25
32	"Когда я мамой не была, Я спать могла, когда хотела. И, как хотела, так жила. Никто не какал то и дело, Меня не дёргал, не жевал, Не колотил по всему телу. И чистить зубы каждый день Мне было просто и не лень.  Когда я мамой не была, Не спотыкалась об игрушки. И не вздыхала у стола, Когда на пол летели кружки. И колыбельные слова Я не искала у подружки. Не лезло, вдруг, средь суеты: ""Не ядовиты ли цветы?""  Когда я мамой не была, Я о прививках знать не знала. И трезво мыслить я могла. И сон ни чей не охраняла. И у кроватки не спала, Слегка прикрывшись покрывалом. И не влетало прямо в сон: ""О, господи, а как там Он?!""  Когда я мамой не была Так сердце не могли царапать Вдруг утонувшие глаза, Вот-вот, с которых слёзы капать, Собрались, уж. И с ними я Сама готовая заплакать. В тот миг не надо ничего, Лишь только б боль забрать его.  Когда я мамой не была, Так глубоко не ощущала Всю значимость своего я, Как будто жизнь начав сначала. И столько света и тепла Душа моя не источала. Никто б не смог мне объяснить, Что я ВОТ ТАК смогу любить!"	2016-01-26 12:57:24
33	Наши детки любимые )) подружки 😍👼🏼😘😀	2016-01-23 13:07:43
34	Холодно однако 😊	2016-01-18 20:01:18
35	Сегодня нам 9 месяцев!!! Мой любимый маленький ангел !!!! ❤️❤️самый красивый ребёнок на свете 👄👄👄👄	2016-01-16 18:18:14
36	Тихо-тихо Ангел входит в каждый дом… Если видит, что любовь ликует в нём, То, волшебных девять месяцев спустя, В этом доме появляется дитя…  Первый крик и радость любящих сердец… К этой встрече так готовится отец… А для мамы дня важнее в жизни нет, Чем ребёночка рождение на свет.  Это счастье, что даётся нам с небес. Первый зубик – всех чудеснее чудес! А улыбка, та, что первою была, Всех родных в один момент с ума свела!  Первый шаг – такая гордость и успех… Он идёт и завораживает всех! А когда он скажет «Мама» в первый раз, То у мамы слёзы счастья хлынут с глаз…  Наши дети очень быстро подрастут… Садик, школа, выпускной, и институт, Только глядя в их глаза, мелькнёт на миг В нашей памяти тот самый первый крик…  Детство – сказка и не нужно забывать Каждый день с ребёнком вместе в ней бывать. Хохотать и из печенья строить дом, Летний дождь встречать с улыбкой, босиком…  Детством солнечным нельзя пренебрегать! Так давайте детский мир оберегать. Для детей любовь родителей – нектар! Для родителей ребёнок – Божий дар❤️❤️	2016-01-11 14:15:05
37	Встретили Новый год прекрасно!!! Друзья мои люблю вас💃🏾👼🏼🤘🏻были рядом те кто надо 👌	2016-01-08 18:12:37
38	Друзья мои всех с Рождеством !!! Посылаем вам своё хорошее настроение !! А мы разбираем подарочки 💕💕	2016-01-07 18:14:15
39	💃🏾💃🏾💃🏾	2016-01-06 12:35:33
40		2016-01-03 22:51:35
41	✌🏼️мимо ....	2016-01-03 12:28:28
42	С наступающим всех Новым годом!!! Пусть все ваши мечты сбудутся в новом 2016 году !!! Пусть рядом будут те , с кем вам тепло , спокойно и надежно.. Пусть в ваших сердцах царит мир и любовь !!! Всем добра !!! Урааааа	2015-12-31 17:20:08
43	😂😂😂😂😂нашла чудо программу😂😂😂ржу не могу 😂😂😂моя королева вне конкуренции 😂😭😭❤️❤️❤️❤️❤️	2015-12-29 22:56:20
44	Готовимся к новому году с моей великолепной Марией !!!! Лучший визажист😘😍	2015-12-25 18:43:53
45	Господи какое же у меня чудо по дому бегает ))))) зубастик мой 😘😘💕😍😌	2015-12-25 13:58:53
46	😂😂😂ну это точно про меня и моих подруг 😂😂да подруги ?))))	2015-12-24 10:35:22
47	Сегодня доченьке 8 мес уже 🤗🤗🤗я люблю тебя все больше и больше моя королева!!💞💞👄	2015-12-16 14:05:48
48	Сладкая такая девочка ))🤗🤗🤗👄👄👄👄тюльпанчик наш🌹🌹💞	2015-12-12 15:25:30
49	Все к нашей любимой Яночке за новыми нарядами к новому году!!! Всем приятных покупок !!!👄👄👄👄	2015-12-10 19:36:38
50	СТИЛИЗУЙСЯ	2015-12-08 20:13:50
51		2015-12-05 17:52:00
52	❤️❤️❤️моя большая семья))	2015-12-03 17:49:16
53	С днем матери нас мамашки!!! такое счастье и радость когда рядом любимая булочка!!!! Всем желаю такого счастья😉😍😍😘	2015-11-29 12:52:21
54		2015-11-26 11:54:52
55		2015-11-18 12:38:11
56		2015-11-17 07:54:29
57		2015-11-12 15:39:29
58	Замечательно мы проверили время !!! Люблю своих девочек. 💖	2015-11-09 13:36:59
59		2015-11-07 11:14:15
60	Все к Яне Чернышовой за нарядами )!!!	2015-11-04 16:41:14
61	Спасибо очаровательной Яночке за новый наряд ❤️❤️❤️	2015-11-01 18:20:59
62	😭😭😭😭	2015-11-01 12:36:12
63	Go)!!! 🙀😜😜😀	2015-10-27 09:18:38
64	Какой чудесный день, особенно когда он начинается с тренировки !!!!	2015-10-23 11:58:57
65	Едем с больнички .. Моя малышка настоящий боец даже не заплакала когда делали прививку😎😍😍😍 а ещё с Первым зубиком нас!!!! Мы даже не заметили ))))))	2015-10-13 13:53:49
66		2015-10-11 14:28:27
67	Отличное утро с моей королевой 👑👑👑#природа#банное#монблан#	2015-10-03 08:23:11
68	Я ТЕБЯ ЗАЦЕЛУЮЮЮЮЮ!!!!!!❤️❤️❤️ БУЛОЧКА МОЯ)))	2015-10-01 14:49:08
69	🎀👑🎀	2015-09-29 16:27:43
70	Моя!!!💗💗💗	2015-09-27 14:04:56
71	Моя собака демон какой то )))😂😂😂	2015-09-25 12:50:01
72	Цветы для моей королевы !! 🌹🌹	2015-09-19 13:18:03
73	😆😆😆😆😆😆😆	2015-09-16 06:35:29
74	Утро должно быть таким 😍☺️☺️☺️🌹	2015-09-15 06:22:19
75	С днем рождения моя дорогая подруня!!!!!! Люблю тебя очень очень !!!!!💗💗🌺🌺🌺🌺🌺🌺	2015-09-14 14:36:46
76	Моя крошка картошка)))) и очень красивый букет который меня радует каждый день))) не могу налюбоваться ))💗🌹💗🌹💗🌹	2015-09-12 09:30:26
