post_id	text	date
1		2016-05-27 14:37:04
2		2016-05-27 14:35:39
3		2016-05-25 21:36:19
4		2016-05-25 17:45:47
5		2016-05-25 14:22:11
6		2016-05-25 14:22:05
7		2016-05-25 14:22:00
8		2016-05-24 14:40:03
9	Маму рисуют)	2016-05-24 14:39:52
10		2016-05-23 17:52:04
11		2016-05-23 17:51:30
12	Наш домик)	2016-05-16 18:22:51
13		2016-05-16 14:35:22
14	Сегодня нашей лапочке два годика!	2016-05-16 14:33:44
15		2016-05-11 17:11:32
16		2016-05-01 07:09:00
17		2016-04-29 11:16:45
18	Лапульки	2016-04-29 11:13:20
19		2016-04-29 11:02:34
20		2016-04-28 20:56:05
21		2016-04-25 19:46:46
22		2016-04-24 13:21:22
23		2016-04-23 16:52:42
24		2016-04-23 15:51:22
25		2016-04-21 07:55:31
26	Сидим на прогревании	2016-04-21 07:55:06
27		2016-04-18 15:26:10
28		2016-04-18 15:24:44
29		2016-04-13 10:45:47
30	Мужчины задумайтесь, ты вот хоть раз задумался, что происходит с твоей любимой девушкой. Когда вы ругаетесь, сидя в разных стенах, сбрасываешь трубку так и не выслушав, не договорив. Когда оскорбляешь свою девушку даже в шутку когда грубишь и кричишь на неё. Так вот мужчины, каждая любящая девушка очень сильно переживает, даже самых сильных ломает любовь. Я точно знаю, что если вы разругались, сейчас твоя девушка плачет о тебе, а тебе всё ровно, думаешь помиритесь и все будет Ок. Ведь так было уже тысячу раз, но с каждым разом человеку надоедает такое отношения. А вдруг следующего раза не будет и люди порой терпеливы, но каждому терпению приходит конец. Что сложно в том, что бы взять и перезвонить своей девушке после того как она обиделась и сбросила телефон. Вы же мужчины скажи ей, что так делать нельзя, поговори с ней, разговоры всегда меняют дело. Зачем высмеивать что то, глупо и обидно шутить постоянно. Шутка - это когда людям смешно, а никогда кому то обидно, никто ведь не просит о цветах и подарках. Нормальное отношение вот залог прекрасных отношений, а когда ты из ряда в ряд издеваешься, бросаешь и проверяешь. То это не любовь во все, ничего нет сложного позвонить первому и просто сказать: Как дела Любимая. Она засияет, я тебе обещаю, будьте мужчинами, прекратите обижаться при каждой ссоре, сбрасывать телефон, напиваться и вести себя как идиоты. Не нужны любящим девушкам цветы и подарки, внимание им нужно. Сядь и задумайся, почему она тебя любит, просто возьми телефон и набери её номер. Не надо даже извинений, просто поговори нормально и всё будет хорошо. Потерять друг друга легко, а потом страдать, просто подумай, как ей сейчас обидно.	2016-04-11 16:39:38
31	Выписали.Завтра в садик)	2016-04-11 08:35:35
32		2016-04-08 12:19:45
33		2016-04-08 12:19:15
34		2016-04-08 12:18:44
35	подружки веселушки вышли на прогулку)	2016-04-08 12:18:04
36	Тётка с племяницей	2016-04-07 12:18:14
37		2016-03-29 18:18:00
38		2016-03-22 17:48:24
39		2016-03-18 19:48:10
40		2016-03-15 08:46:07
41		2016-03-08 11:12:16
42		2016-03-08 11:11:56
43		2016-03-08 11:11:36
44		2016-03-08 11:11:14
45		2016-03-08 11:10:45
46		2016-03-08 11:10:24
47		2016-02-22 14:04:10
48	Вид из окна=)	2016-02-14 15:48:19
49		2016-02-13 11:21:51
50		2016-02-13 11:20:05
51		2016-02-09 17:54:25
52		2016-01-30 12:52:17
53	Рано или поздно, в жизни каждого из нас, наступают перемены. Одни нас пугают, другие окрыляют, а еще бывают перемены, к которым мы стремимся сами. И все таки, как бы мы не относились к ним, они происходят. Иногда мы получаем, совсем не то, что хотели, порой, убеждаемся в том, что были правы, а бывает, что через перемены, мы приходим в исходную точку. Главное верить, что все перемены в жизни к лучшему.	2016-01-29 21:26:47
54	Болотникова 20 уже даже на карте нет.Нас скоро так же не будет((	2016-01-21 16:11:05
55	Малявка смелая	2016-01-18 23:38:04
56		2016-01-14 13:23:51
57		2016-01-14 12:18:12
58	Девчули	2016-01-14 12:16:14
59		2016-01-12 10:26:08
60		2016-01-12 10:25:22
61		2016-01-12 10:24:14
62		2016-01-11 13:47:19
63		2016-01-11 13:31:20
64		2016-01-05 21:30:13
65		2016-01-05 21:29:24
66		2016-01-05 21:27:42
67		2015-12-23 17:27:24
68		2015-12-16 22:31:04
69	Вот так мы проважаем деда	2015-12-12 14:38:29
70		2015-12-08 13:04:26
71		2015-12-06 11:28:50
72		2015-12-06 10:38:23
73	Опубликовано фото в Instagram https://www.instagram.com/p/-y8GX6SLw5/	2015-12-02 19:20:41
74	Опубликовано фото в Instagram https://www.instagram.com/p/-y8AR6SLww/	2015-12-02 19:19:53
75	Катюша к бабушке на работу пришла https://www.instagram.com/p/-y73IRyLwh/	2015-12-02 19:18:38
76		2015-11-06 13:37:31
77	Целовашки:*	2015-11-03 16:56:00
78		2015-10-31 11:36:47
79		2015-10-31 11:34:03
80		2015-10-30 18:08:09
81		2015-10-30 18:07:38
82		2015-10-30 18:05:43
83		2015-10-30 17:50:52
84		2015-10-22 14:53:16
85		2015-10-22 14:46:34
86	Катюша устала болеть,и собралась гулять	2015-10-16 18:04:24
87		2015-10-14 20:02:16
