post_id	text	date
1	#новыйгодкнаммчится🎄🎅🎁 @ Магнитогорск Урал	2015-12-20 09:49:13
2	💙	2015-12-13 21:00:50
3	#тортик#для#любимого#братишки#люблю#готовить🍰✌️😘	2015-10-11 11:52:18
4	💕	2015-09-21 13:02:19
5	Всем большое спасибо за поздравления и теплые слова💋	2015-09-08 07:58:44
6	☀️🎀💙	2015-07-31 13:52:45
7	🐶🌸🐶	2015-05-25 21:42:27
8		2015-03-29 00:25:23
9	#чудесныйдень#солнышко💗🌞	2015-03-19 13:12:04
10	#корпоратив#ВТБ24	2014-12-28 19:19:14
11		2014-11-19 20:59:38
12	Опубликовано фото в Instagram @ Home🏩 http://instagram.com/p/uoA7ZTOriC/	2014-10-26 21:08:55
13		2014-10-17 08:19:57
14	Опубликовано фото в Instagram http://instagram.com/p/t5PHcUurmq/	2014-10-08 17:08:37
15		2014-10-05 19:08:53
16	#Первыецветочки#спасибо😘 @ Home 🏩💗 http://instagram.com/p/so1auGurlM/	2014-09-07 19:44:45
17	Опубликовано фото в Instagram  http://instagram.com/p/sE4Y_QOrnO/	2014-08-24 12:38:09
18		2014-08-16 18:20:31
19	Опубликовано фото в Instagram  http://instagram.com/p/rwyNiYurjV/	2014-08-16 17:19:22
20	Опубликовано фото в Instagram  http://instagram.com/p/rwxxvzurim/	2014-08-16 17:15:29
21	Опубликовано фото в Instagram  @ Пляж в Лукоморье http://instagram.com/p/rwEmy_urpV/	2014-08-16 10:40:49
22	Опубликовано фото в Instagram  http://instagram.com/p/rwDSGBOrn2/	2014-08-16 10:29:13
23	#мой#любимый#мужчина💗 http://instagram.com/p/rR6WghOrub/	2014-08-04 17:34:00
24	Опубликовано фото в Instagram  @ Центральный стадион http://instagram.com/p/qzOPMwOro2/	2014-07-23 19:31:19
25		2014-07-22 18:52:29
26	Опубликовано фото в Instagram  @ ВТБ24 http://instagram.com/p/qmBNO1ursz/	2014-07-18 16:27:17
27	Опубликовано фото в Instagram  @ Kabuki Атриум http://instagram.com/p/pRskHnuroH/	2014-06-15 22:30:45
28	Опубликовано фото в Instagram  @ Kabuki Атриум http://instagram.com/p/pJz9Ccurjv/	2014-06-14 10:00:28
29	Опубликовано фото в Instagram  http://instagram.com/p/pJDdxXurrg/	2014-06-12 17:04:20
30	#собакаулыбака#🐶😆 http://instagram.com/p/oqyaVQOrm7/	2014-05-31 19:51:24
31		2014-05-20 20:14:57
32	Опубликовано фото в Instagram  http://instagram.com/p/niVXwTOroX/	2014-05-03 16:32:22
33	Я постараюсь больше не звонить, Не бредить по тебе в объятьях ночи. И больше никому не говорить, Что нужен ты родной мне очень-очень.  Я постараюсь больше не писать, И слез не лить, подумав, что другая Готова так же жадно целовать, В любимых мне объятьях утопая.  Я постараюсь больше не мечтать, Ведь ты не мой, а я всегда хотела, Чтоб каждый день и снова, и опять Твоя улыбка душу мою грела.  Я постараюсь больше не любить. Таких, как ты и правда очень много. Но знаешь...никогда ведь не забыть Тебя, такого самого родного.	2014-04-27 16:29:53
34		2014-04-11 19:55:14
35		2014-04-10 22:20:51
36		2014-04-10 22:19:42
37	Любимые#тапочки#❤️🐶 http://instagram.com/p/mf25Duurpu/	2014-04-07 20:56:10
38		2014-04-03 22:12:38
39		2014-03-30 18:02:44
40		2014-03-30 14:13:57
41	Опубликовано фото в Instagram  http://instagram.com/p/lSkv8GOrkz/	2014-03-08 20:36:34
42	Пусть будут у моих подружек: -       Золотые побрякушки,  С красной икрой ватрушки,  Трех-этажные избушки,  Норковые накидушки,  В кошельке всегда ЕВРушки...  И любимый - рядом на подушке  Девочки, с нашим праздничком!!!💃😊💗💍🎀🌟💐🎁🍸🍬	2014-03-08 06:25:45
