post_id	text	date
1	💞Весь мир в любимом человеке 💞 @ Magnitogorsk State University	2016-03-24 21:33:33
2	🎆🔮🎆 @ Cheliabinsk, Chelyabinskaya Oblast', Russia	2016-01-04 00:57:29
3		2015-12-02 22:38:49
4	Человеку просто необходим отдых от самого себя, хотя бы время от времени.🌌 @ Озеро Банное, Башкирия	2015-08-14 11:28:43
5		2015-08-01 13:07:42
6	Всем хороших выходных😏❤️	2015-07-25 15:13:18
7		2015-07-15 01:35:01
8		2015-07-07 17:02:10
9		2015-03-27 00:22:25
10	🎀	2015-03-10 10:25:56
11		2015-02-06 01:45:05
12	#Repost from @tkacheva77 with @repostapp --- ❤️ #любимые_мои	2014-09-03 10:49:19
13		2013-11-23 19:16:12
14		2013-11-23 18:57:12
15	Задай :3 | ask.fm/id80974388	2013-09-20 18:09:45
16	Любимые мои:*	2013-09-11 19:43:32
17		2013-09-05 17:22:40
18		2013-08-30 10:43:00
19	Приятности :3	2013-08-26 16:25:00
20		2013-08-25 06:51:50
21		2013-08-14 22:18:36
22		2013-07-29 17:29:34
23		2013-07-24 11:58:34
24		2013-07-08 18:08:31
25		2013-07-07 11:26:57
26	Половодье)	2013-07-06 19:50:08
27		2013-06-22 13:17:33
28		2013-05-03 19:46:50
29		2013-04-29 16:57:00
30		2013-04-27 20:21:54
31	Обещаем не скучать, а потом скучаем…	2013-04-21 20:03:38
32	жалко..	2013-04-18 18:54:10
33		2013-03-27 14:14:55
34	зачем чего то обещать, если заранее знаешь, что не выполнишь обещание? зачем вообще говорить, если не в ответе за свои слова?	2013-03-25 20:18:17
