post_id	text	date
28	#ОтличныйДень 😃😍😎😇💦✨✌ #22_07_15#БаденБаденЕвропейский.🏊🍷 #ГорячийИсточник★♚ г.Курган, Кетовский район, поселок  Европейский 🔊🍹🙈 https://instagram.com/p/5c2oiVjAJd/ http://xn--45-vlcakqgxj5c.xn--p1ai/istochnik	2015-07-22 22:54:23
29	09_07_15#отдыхаем @ г.Курган п.Черемухово 😎✨🙈✌🐶 https://instagram.com/p/47ELszDAPE/	2015-07-09 20:13:50
30	Проводы Ильгиза 😎😇✨💃👯✌	2015-07-01 23:44:23
31	21_06_15#Купальный#сезон#открыт ✨💦✌👙🌞 https://instagram.com/p/4PO0rvjAEy/ ✨💦✌👙🌞 Спасибо Ольге Ефимовой за последний снимок http://vk.com/id141128399 📷📹	2015-06-22 19:23:18
32	#Роднуля 😚☺😎✨✌💞💋	2015-06-12 15:18:55
33		2015-06-11 12:19:29
34	#04_05_15#тату# 😌😎🙈✌✨👻🎶✅💯 https://instagram.com/p/3guhwyjADM/	2015-06-04 17:56:04
35		2015-05-18 22:12:48
36	#10_05_15#Посидели#😃😎✨ https://instagram.com/p/2ioo-yjAFa/	2015-05-11 15:14:50
37	не унижайся. не будь дурой. не загружайся. следи за фигурой. не замыкайся. не ной. не кричи. помни, куда положила ключи. книги читай. не смотри ток-шоу. и повторяй, что всё хорошо. думай о многом. много не пей. не подпускай к себе лишних людей. рано вставай. спи по восемь часов. сядь на диету, но слезь, блин, с весов! слезла с весов - садись на диету. и прекрати всё время ждать лето. остерегайся мрачных людей и не стесняйся безумных идей. слушай родных - не будь ты упрямой! на выходных сходи в кино с мамой. курить не круто. не думай о смерти. отправь кому-то письмо в конверте. не притворяйся. поменьше трепись. любишь - признайся. не любишь - влюбись.	2015-05-11 14:38:06
38	Задай мне вопрос | ask.fm/Samanta2905	2015-04-26 01:01:14
39	😌😎✨✌🍂🎧🏃👟 #14_04_15#летосолнцежара_бегайдоутра https://instagram.com/p/1fcElWjALB/	2015-04-15 12:52:43
40	#9_04_15#Ксю:* 😃😌😎😇✨🍁 https://instagram.com/p/1QI9nrDAM7/	2015-04-09 14:22:21
41		2015-02-26 11:27:35
42	😇  😈  #21_02_15 http://instagram.com/p/zXroLwDAH_/	2015-02-21 19:48:56
43		2015-01-17 17:11:17
44	#17_01_14	2015-01-17 16:40:28
45	#16_01_15#пары	2015-01-17 16:16:34
46	#1_01_15#первый_день_дома#канииикулы#яещенеразучилась	2015-01-01 18:01:34
47	😎 ❤ 😈 ✌ 👍 #28_12_14#посетила_Межик_была_у_Юли_в_гостях#всебылокруто	2014-12-28 15:32:34
48	#27_11_14#Сиренька	2014-12-02 22:50:21
49	#25_11_14#треня#фитнес	2014-11-25 20:59:28
50	#31_10_14#Этотольконачало http://instagram.com/p/u55hy1jAOs/	2014-11-02 19:50:38
51		2014-10-20 14:39:48
52	Опубликовано фото в Instagram http://instagram.com/p/uSghkjDALO/	2014-10-18 12:59:20
53	😆 😆 😆 5.10.14 😎	2014-10-05 21:47:53
54		2014-09-13 17:05:55
55	#мы_жирные_задницы http://instagram.com/p/szr7rkjAPq/	2014-09-11 16:58:28
56	Хоть так покаталась на мотайке http://instagram.com/p/smbL2ujAJ6/	2014-09-06 13:20:09
57	Пара английского языка 😃	2014-09-03 14:47:10
58	😃 http://instagram.com/p/seOEmtjANQ/	2014-09-03 08:48:36
59	1.09.14 👍✌😎	2014-09-01 20:58:57
60		2014-08-25 09:56:10
61		2014-06-30 13:14:54
62	Девчонки, осталось совсем немного! 😒 Вы для меня стали как родные. 😌 Думаю эти два месяца пролетят очень быстро. 😃 Ах да,  у нас же еще 27 число впереди, вот там то мы ...  😆 Ну думаю все поняли. 😜 Надеюсь летом встретимся. 😎 Хоть вы и дуры, но Я вас все равно люблю😚 ❤	2014-06-23 21:16:36
63		2014-06-10 16:32:38
64	😃	2014-06-07 22:13:23
65	😃	2014-06-04 17:04:24
66	Родные:*	2014-05-25 10:32:42
67		2014-05-24 20:55:40
68	Отличный денек 😆	2014-04-17 19:47:00
69	😆	2014-04-10 21:22:34
70		2014-04-04 20:38:58
71	😃	2014-04-02 17:44:00
72		2014-01-12 20:52:39
73	Родные:*	2013-12-27 01:01:49
74		2013-12-26 20:53:28
75		2013-12-22 01:09:04
76		2013-12-22 00:21:55
77	Моя декабрьская стипендия	2013-12-20 21:32:54
78		2013-12-05 16:47:42
79		2013-11-23 20:17:40
80	Посвящение 2013	2013-11-15 22:03:09
81	Посвящение 2013	2013-11-15 20:18:04
82	Посвящение 2013	2013-11-15 19:23:40
83	Стартины 	2013-10-31 18:47:25
