post_id	text	date
1	Крайние меры против облысения...вдруг поможет...😂😂😂😂😂	2016-05-19 21:56:13
2	Куклёныш...❤️❤️❤️	2016-05-06 22:12:44
3	Обещьянка абу...=***	2016-05-06 21:58:17
4	🔌⚡️	2016-03-10 10:43:23
5	Сына...👨‍👨‍👦🍼👆	2015-09-30 13:37:42
6	Спим...)	2015-08-07 14:20:00
7	Супер!!! #турГТО	2015-06-30 21:24:42
8	турГТО Омск...#турГТО	2015-06-30 21:22:13
9	Мультяшный Гам...;)	2015-03-15 19:28:09
10	Супер-дог...;)	2015-03-14 22:30:00
11	Ответ Моне... ;)))	2015-03-01 18:47:54
12	Морячек...;)	2015-02-24 18:10:20
13	Маковские ботаны...;)))	2015-02-20 11:46:55
14	Кааавааа-БаааНГа...;)))	2015-02-20 10:31:31
15	Во че умеем уже...;)	2015-02-14 22:29:06
16	Молодость...;)	2015-01-10 22:37:22
17	Супер матч...просто поболеем за красивый хоккей...👍👍👍	2015-01-10 11:59:24
18	Весна в Сибирь пришла нежданно...;)))	2015-01-08 22:38:12
19	В гонки рубаем...;)	2015-01-02 22:02:53
20	Прохладненько...;)	2015-01-02 21:24:22
21		2014-12-27 22:52:22
22	Команда Омск-Фестиваль...!!!;)	2014-12-27 20:27:20
23	Мы открылись...!!!👍👍👍	2014-12-27 20:22:22
24	Авангард-Чемпион...!!!;)	2014-12-24 20:13:10
25	❤️🐶❤️	2014-12-23 17:46:20
26	Вот оно...счастье в полном объеме...;)))	2014-12-21 21:34:17
27	Подарок от любимой жены...=***	2014-12-19 22:39:04
28		2014-12-13 14:14:00
29		2014-11-27 07:20:40
30		2014-11-23 17:21:15
31		2014-08-19 11:47:12
32		2014-04-21 18:37:31
33		2014-04-20 17:49:01
34		2014-02-09 16:37:00
35		2014-02-05 15:47:50
36		2014-02-04 20:56:01
37		2014-01-31 08:23:54
38		2014-01-21 13:49:15
39		2013-11-13 23:40:04
40		2013-11-11 22:18:31
41		2013-10-28 14:01:26
42		2013-09-18 23:28:15
43		2013-09-09 12:12:08
44		2013-08-18 09:46:17
45	Чем взрослее...тем ёбнутие...и долбаебичние...:)))	2013-08-12 16:24:27
46		2013-08-12 13:36:06
47		2013-07-25 09:36:23
48		2013-07-12 13:03:10
49		2013-07-08 14:44:24
50		2013-07-08 13:02:50
51		2013-07-03 00:01:05
52		2013-06-23 18:18:29
